code;qty;costo;descuento
2010463;0;;0
1011401;0;;0
2011003;0;;0
8050009;4;;0
18020017;76;;0
5020095;0;;0
1011663;0;;0
11031095;0;;0
13020786;3;;0
1011277;0;;0
18020357;0;;0
18020066;0;;0
16020537;0;;0
10040190;3;;0
11020656;0;;0
11020657;0;;0
11020658;0;;0
13020305;1;;0
13020315;2;;0
13020303;2;;0
13020302;2;;0
4050151;0;;0
1011233;0;;0
11030750;0;;0
2030076;0;;0
11050180;0;;0
16030038;0;;0
15020227;14;;0
15020226;17;;0
1010693;16;;0
2010502;0;;0
8030037;0;;0
1010338;0;;0
16020165;13;;0
21040256;0;;0
21040257;0;;0
21040258;2;;0
21040259;0;;0
21040260;0;;0
21040261;0;;0
21040262;0;;0
21040100;0;;0
21040263;0;;0
21040264;0;;0
21040265;0;;0
21040266;0;;0
2030153;4;;0
2010382;0;;0
2010619;0;;0
2010697;0;;0
6010018;0;;0
2011019;0;;0
2030154;0;;0
1011766;0;;0
2010429;0;;0
1010701;13;;0
18040157;0;;0
2030155;0;;0
1010388;9;;0
1010390;10;;0
11080094;0;;0
11080030;0;;0
11080095;0;;0
11090009;2;;0
11040387;0;;0
11020151;0;;0
11020660;0;;0
11020661;1;;0
13020659;2;;0
13020108;4;;0
13020115;6;;0
8030025;0;;0
8030050;0;;0
8030051;0;;0
8030052;0;;0
8030149;4;;0
11050549;0;;0
21030024;0;;0
21030031;0;;0
21030039;0;;0
21030042;3;;0
21030094;1;;0
21030191;46;;0
21030203;35;;0
21030409;0;;0
21030414;0;;0
21030483;0;;0
21030172;3;;0
21030508;0;;0
20010014;0;;0
21030038;0;;0
13010182;1;;0
1020808;2;;0
11050550;0;;0
11050551;0;;0
16020109;0;;0
16020195;0;;0
16020512;5;;0
17030012;6;;0
22020004;0;;0
22020013;2;;0
22020019;0;;0
23020039;0;;0
23020081;0;;0
23020159;23;;0
23020226;1;;0
23020260;12;;0
23020261;0;;0
23020262;0;;0
23020263;4;;0
23020264;12;;0
23020265;0;;0
23020266;0;;0
23020267;0;;0
23020268;0;;0
11060208;5;;0
13020684;0;;0
21030114;0;;0
11020330;1;;0
10010014;2;;0
10010087;0;;0
10010088;0;;0
10010089;0;;0
17040034;0;;0
13020247;12;;0
18020260;0;;0
10050070;5;;0
13020787;0;;0
13020789;39;;0
2010991;0;;0
7010143;0;;0
18020358;0;;0
11090049;0;;0
2030156;0;;0
21010032;0;;0
18040273;3;;0
18040274;2;;0
18040275;0;;0
21030002;0;;0
21030189;27;;0
21030390;19;;0
21030505;7;;0
3010050;0;;0
4020020;0;;0
16060028;0;;0
5020004;0;;0
1011662;0;;0
2010626;0;;0
21030121;0;;0
18030158;0;;0
22020007;1;;0
16020547;1;;0
16020548;0;;0
16030098;0;;0
17010052;0;;0
11090048;0;;0
11090050;0;;0
11090051;0;;0
11090052;0;;0
11090053;0;;0
3040043;0;;0
18020229;2;;0
8020041;0;;0
8050027;0;;0
1011735;4;;0
15020229;2;;0
15020230;1;;0
15020231;3;;0
15020232;1;;0
15020233;1;;0
15020234;1;;0
15020235;1;;0
13020790;0;;0
21040073;0;;0
21040267;0;;0
21040268;0;;0
21030509;0;;0
13020193;6;;0
13010077;5;;0
13010921;0;;0
13010923;0;;0
13010922;0;;0
13020693;0;;0
13010302;2;;0
13010303;1;;0
13020791;0;;0
13010304;0;;0
13010305;0;;0
13010306;0;;0
110205737;0;;0
17020016;0;;0
13010165;0;;0
1020975;0;;0
3040069;0;;0
16060052;0;;0
11020659;0;;0
15020228;1;;0
1010692;41;;0
13020763;0;;0
11040339;0;;0
11070147;0;;0
11020080;0;;0
11020318;1;;0
11080079;0;;0
11080096;0;;0
11080097;0;;0
11050164;0;;0
11040386;0;;0
3040030;0;;0
11040132;0;;0
11030993;0;;0
1010268;5;;0
1010269;10;;0
3030062;0;;0
11050093;0;;0
15030203;0;;0
15030205;0;;0
18050038;9;;0
2030157;0;;0
2010540;11;;0
2010315;2;;0
2011021;10;;0
2010537;10;;0
2010538;8;;0
21010065;0;;0
2010610;7;;0
23020042;10;;0
23020072;0;;0
23020068;3;;0
1010240;6;;0
1011769;0;;0
1020809;27;;0
1020810;25;;0
7010122;0;;0
6030032;0;;0
2011022;0;;0
4050088;0;;0
10050011;1;;0
16020551;1;;0
16020550;9;;0
11031104;0;;0
11060054;0;;0
11010156;0;;0
11020516;0;;0
11020490;0;;0
11030478;0;;0
11030454;1;;0
11070149;0;;0
11070016;0;;0
16020534;0;;0
16020533;0;;0
5030024;0;;0
11031043;0;;0
18040277;0;;0
18040276;0;;0
10050007;0;;0
18040282;0;;0
18040278;0;;0
18040279;1;;0
18040280;0;;0
18040281;0;;0
21040269;0;;0
21040270;0;;0
21040271;0;;0
21040118;0;;0
8030137;0;;0
8010028;1;;0
19010004;0;;0
11010285;0;;0
8050067;16;;0
17010012;10;;0
3010022;1;;0
11060074;0;;0
11060067;0;;0
11031103;0;;0
11030734;0;;0
11020368;0;;0
11020461;0;;0
11020663;0;;0
5020023;0;;0
5020029;1;;0
5020028;0;;0
16070105;0;;0
16070106;0;;0
16070107;0;;0
18050063;0;;0
2010870;0;;0
2010379;0;;0
16020556;0;;0
10040059;0;;0
10040305;0;;0
15010040;0;;0
18030145;0;;0
10040027;0;;0
11070136;0;;0
11010174;0;;0
11010175;0;;0
16020089;0;;0
16020083;0;;0
13020658;20;;0
13010307;2;;0
3040070;1;;0
3040071;0;;0
3040072;1;;0
1020812;3;;0
1020815;8;;0
1020813;0;;0
1020814;0;;0
10040125;0;;0
10040126;0;;0
18010013;9;;0
1011513;0;;0
4050009;0;;0
16060097;0;;0
16060024;0;;0
15020238;2;;0
7020084;0;;0
4030073;0;;0
4050135;0;;0
7010104;0;;0
23020013;0;;0
7010020;4;;0
8070002;0;;0
7010100;0;;0
16060005;0;;0
10050056;0;;0
7010145;0;;0
11060211;0;;0
11060212;0;;0
13020741;35;;0
13020090;23;;0
11060213;23;;0
13010168;44;;0
13010241;0;;0
13010309;0;;0
11031059;3;;0
11040390;0;;0
11040391;0;;0
11031105;0;;0
11031106;0;;0
11020666;0;;0
11020216;0;;0
11020422;0;;0
11040318;0;;0
11010042;1;;0
11020073;0;;0
11020219;0;;0
11040363;0;;0
11010322;0;;0
11010347;0;;0
11010341;0;;0
11010344;0;;0
11010345;0;;0
11010343;0;;0
11010340;0;;0
11010081;0;;0
11010346;0;;0
11010339;0;;0
11010342;0;;0
16060002;0;;0
8030015;338;;0
18020210;334;;0
18020132;320;;0
18020060;468;;0
8030129;230;;0
8030136;320;;0
16070052;4;;0
16070058;0;;0
16070054;0;;0
1011770;0;;0
1010219;7;;0
1010221;0;;0
1011641;2;;0
1011771;3;;0
21040098;0;;0
2010403;0;;0
2030158;0;;0
18020360;3;;0
18020359;0;;0
18020361;0;;0
1011773;4;;0
1011174;0;;0
1020614;0;;0
1011669;0;;0
1011776;0;;0
1011775;0;;0
1020637;0;;0
1020638;0;;0
1020816;5;;0
1011777;8;;0
1020817;57;;0
11031048;0;;0
13020291;7;;0
1011772;0;;0
21010002;0;;0
2011025;0;;0
2011028;0;;0
11020274;6;;0
11020314;1;;0
11020294;6;;0
1011293;0;;0
1010046;0;;0
2010548;0;;0
1011323;0;;0
1011327;0;;0
1011324;0;;0
2020041;0;;0
1010979;0;;0
1011432;11;;0
1020210;11;;0
1020235;7;;0
1020237;9;;0
2030020;0;;0
4050104;4;;0
12010004;113;;0
11040388;2;;0
15020237;3;;0
11020217;0;;0
11020664;0;;0
11040126;0;;0
11020665;0;;0
11020662;0;;0
2020061;0;;0
16060103;0;;0
2030058;0;;0
6040049;0;;0
6050024;0;;0
6020028;0;;0
6040050;0;;0
16020205;12;;0
2030007;0;;0
11040389;0;;0
16020557;12;;0
18020218;0;;0
18020079;30;;0
13020792;0;;0
13010067;3;;0
18040203;0;;0
18040133;0;;0
18040283;0;;0
18040207;1;;0
18040284;0;;0
11030739;0;;0
11040288;0;;0
11031027;0;;0
11040502;0;;0
11040210;0;;0
15030115;0;;0
15030110;0;;0
13020191;4;;0
11030355;0;;0
11030047;0;;0
11030052;0;;0
11030082;0;;0
11030088;0;;0
11030112;0;;0
11030051;0;;0
11030119;0;;0
1020730;0;;0
2010291;0;;0
15010006;11;;0
17020002;0;;0
8030104;1;;0
13010250;0;;0
13020578;0;;0
2010692;0;;0
1020139;35;;0
1010576;0;;0
2010388;0;;0
4030050;0;;0
11030481;0;;0
3040063;0;;0
13010308;0;;0
13010226;0;;0
1040017;0;;0
13020793;24;;0
1011786;1;;0
2011027;0;;0
4030072;0;;0
4030031;0;;0
1010241;0;;0
1011621;0;;0
1011787;0;;0
1011149;12;;0
16070031;0;;0
16020502;0;;0
2010281;0;;0
2010292;0;;0
11031074;0;;0
2011033;0;;0
18020046;0;;0
2011030;2;;0
2010210;0;;0
4050099;0;;0
2011029;5;;0
2011031;3;;0
13020680;0;;0
6050023;0;;0
1020596;5;;0
1010674;2;;0
18020057;1;;0
17010002;9;;0
17010007;12;;0
13010919;3;;0
18030109;20;;0
4030052;0;;0
4050146;0;;0
1010647;0;;0
21040273;0;;0
21040272;0;;0
2010489;0;;0
18040285;0;;0
18040286;0;;0
18040287;0;;0
18040288;0;;0
18040289;0;;0
18040290;0;;0
18040291;0;;0
18040292;0;;0
18040293;0;;0
18040294;3;;0
2030022;118;;0
1010368;15;;0
1010436;0;;0
11050149;0;;0
2030016;0;;0
2030037;0;;0
18020313;4;;0
2010108;7;;0
2010219;3;;0
2010023;0;;0
1010892;0;;0
1010205;0;;0
1020454;7;;0
13020454;0;;0
13020539;0;;0
13020185;0;;0
11080033;0;;0
21030066;2;;0
18040192;0;;0
11020474;0;;0
19010046;1;;0
2030026;0;;0
2030161;0;;0
2030160;0;;0
11020487;2;;0
110205774;0;;0
11039066;0;;0
2010162;0;;0
2010011;13;;0
15010007;0;;0
1011003;0;;0
16020133;24;;0
4050153;0;;0
13020796;28;;0
11020394;0;;0
11020590;0;;0
11020002;1;;0
2030159;0;;0
13020797;0;;0
13020798;0;;0
13010310;0;;0
13010311;0;;0
13010312;0;;0
13010313;0;;0
13020799;0;;0
13020803;0;;0
13020804;0;;0
15030042;0;;0
110205741;1;;0
18020369;0;;0
2010589;0;;0
2010246;0;;0
1010512;0;;0
2010866;0;;0
21040033;0;;0
21040111;0;;0
21040274;0;;0
21040275;0;;0
21040276;0;;0
21040277;0;;0
21040278;0;;0
8050044;0;;0
4020004;0;;0
1010852;7;;0
1011202;0;;0
1011790;0;;0
1011791;0;;0
2011113;1;;0
2010724;0;;0
2010867;0;;0
15020025;27;;0
11020512;0;;0
18040295;1;;0
2030085;0;;0
2010078;0;;0
2020062;0;;0
1040001;0;;0
2020063;0;;0
2011032;2;;0
1020818;0;;0
2010986;0;;0
1010812;0;;0
5030035;0;;0
19030005;0;;0
1010671;0;;0
1011521;0;;0
1011227;0;;0
13020236;0;;0
13020254;0;;0
13020795;4;;0
1011278;0;;0
1011657;4;;0
1010991;5;;0
10040128;0;;0
13010160;0;;0
13010212;0;;0
2011039;47;;0
11031082;0;;0
11031083;0;;0
11030879;0;;0
11030321;0;;0
11030376;0;;0
11030385;0;;0
11030377;0;;0
11030135;0;;0
11030765;0;;0
11030137;0;;0
11020210;0;;0
2011040;37;;0
4020007;0;;0
4040060;0;;0
19030011;0;;0
21040102;0;;0
21040108;0;;0
21040279;0;;0
1020819;0;;0
13020807;0;;0
13020808;0;;0
4050154;0;;0
1010078;0;;0
1011796;1;;0
1010239;0;;0
1010237;0;;0
18030079;3;;0
2011041;18;;0
2011042;5;;0
2011043;8;;0
1011795;26;;0
2010736;7;;0
2010029;0;;0
2010149;0;;0
2010607;0;;0
2011044;0;;0
10040013;0;;0
4030005;0;;0
18050064;0;;0
16070056;0;;0
16070012;34;;0
1011065;26;;0
16020558;0;;0
2010043;0;;0
11010089;0;;0
11050197;0;;0
11020390;0;;0
11030738;0;;0
1011797;0;;0
11030700;0;;0
7010146;0;;0
7010147;0;;0
2010466;0;;0
11010223;0;;0
11030228;0;;0
18020249;0;;0
4050131;0;;0
2010301;0;;0
16060066;0;;0
7010136;0;;0
8050070;3;;0
1011798;0;;0
1011799;0;;0
1011800;0;;0
11050136;0;;0
11020667;1;;0
11020669;4;;0
11020668;28;;0
11020096;0;;0
11040500;0;;0
1040006;1;;0
17040236;1;;0
4050004;0;;0
1011111;19;;0
18020185;0;;0
2010616;0;;0
11070148;0;;0
11070003;1;;0
11070005;0;;0
11070138;1;;0
11070002;0;;0
2011046.;0;;0
2011047;0;;0
4010031;0;;0
21030217;4;;0
21030421;0;;0
1020537;18;;0
13020810;0;;0
13020809;2;;0
13010315;0;;0
13020811;0;;0
1010688;0;;0
2010282;0;;0
11050151;1;;0
11030486;0;;0
11050552;0;;0
11050553;0;;0
11050554;0;;0
11050041;3;;0
2010313;0;;0
13020812;15;;0
2010443;0;;0
21040123;2;;0
10041291;0;;0
19010055;0;;0
11060215;0;;0
11060216;0;;0
11060217;1;;0
11020379;0;;0
11060218;0;;0
11060219;0;;0
11060220;0;;0
11060221;0;;0
110205746;0;;0
11020396;0;;0
110205679;0;;0
11060222;0;;0
11020430;0;;0
11060223;0;;0
11020401;0;;0
110205673;0;;0
11040273;0;;0
11020670;0;;0
11020671;0;;0
11040392;3;;0
11040393;0;;0
11040394;0;;0
11040395;0;;0
11040396;2;;0
11040397;0;;0
11040398;0;;0
11040282;0;;0
11040221;0;;0
11020556;0;;0
11020672;0;;0
11020673;0;;0
11020674;0;;0
11020675;0;;0
11080072;0;;0
11080044;2;;0
11080046;0;;0
11020676;3;;0
110205748;0;;0
11020677;0;;0
11020678;0;;0
11020679;1;;0
11020680;0;;0
11030833;0;;0
11030832;0;;0
11020681;0;;0
11030782;0;;0
11030783;0;;0
11020682;0;;0
11020683;0;;0
11020684;0;;0
11020685;0;;0
11020686;0;;0
11020687;0;;0
11020688;0;;0
11030777;0;;0
110205683;0;;0
11030831;0;;0
110205684;0;;0
11020689;0;;0
11040246;0;;0
11020690;0;;0
8080007;3;;0
2011050;0;;0
2010317;0;;0
1011801;0;;0
1010105;0;;0
18040299;0;;0
11020526;0;;0
11070141;0;;0
1020648;20;;0
1010574;0;;0
1020338;0;;0
1020374;0;;0
21040280;0;;0
11020552;0;;0
11020398;0;;0
5020096;0;;0
11070146;0;;0
2010416;1;;0
5020011;11;;0
11050060;0;;0
11050166;0;;0
1011123;40;;0
13010074;5;;0
13010076;7;;0
13020192;2;;0
13020194;8;;0
13020197;2;;0
13020198;4;;0
13020233;2;;0
13010079;3;;0
13010080;1;;0
13010081;2;;0
13010082;1;;0
13010105;1;;0
13010106;2;;0
13010913;1;;0
13020204;0;;0
13020205;3;;0
13020206;4;;0
13020211;4;;0
13020212;1;;0
13020213;2;;0
13020214;3;;0
13020215;2;;0
13020216;3;;0
13020217;0;;0
13020240;1;;0
13020299;2;;0
13020300;0;;0
13020301;2;;0
13020304;1;;0
13020307;1;;0
13020310;5;;0
13020312;3;;0
13020313;3;;0
13020314;4;;0
13020317;1;;0
13020434;4;;0
13020187;3;;0
21040004;0;;0
11080029;0;;0
11040335;0;;0
11030741;0;;0
10010266;0;;0
11030882;0;;0
11030227;0;;0
2010660;0;;0
21040010;1;;0
21040003;0;;0
21040007;0;;0
1030045;0;;0
1020501;4;;0
1011803;0;;0
1011804;6;;0
1011806;4;;0
1011805;0;;0
1011807;0;;0
13010942;3;;0
13020190;3;;0
13020196;0;;0
18040300;0;;0
1011774;0;;0
21040175;0;;0
21040207;0;;0
2010534;0;;0
1010912;24;;0
1010854;14;;0
6010002;0;;0
4050155;0;;0
1020180;12;;0
2011049;0;;0
1011122;10;;0
21030016;0;;0
16060096;9;;0
18040029;0;;0
18040177;0;;0
16020151;0;;0
1020015;11;;0
1020028;13;;0
13010945;0;;0
13020949;0;;0
2020022;0;;0
4030004;0;;0
12010007;0;;0
11010169;0;;0
1020275;0;;0
1020375;5;;0
1020425;0;;0
1010990;6;;0
1020154;2;;0
1011170;0;;0
1010703;1;;0
4020003;0;;0
1020208;0;;0
2030162;0;;0
2030163;5;;0
2030164;1;;0
2030165;0;;0
2030166;0;;0
1020767;0;;0
2010027;0;;0
8010056;0;;0
9020009;0;;0
3010005;17;;0
3010020;0;;0
16050003;0;;0
10050035;0;;0
10050012;0;;0
10050038;0;;0
10050040;0;;0
10050036;0;;0
8020052;0;;0
18040301;1;;0
18040032;0;;0
18040302;0;;0
18040034;0;;0
6050025;0;;0
1011696;18;;0
16020559;0;;0
11020321;1;;0
18020112;0;;0
18040206;1;;0
18040125;0;;0
1011810;0;;0
18040030;0;;0
16020527;0;;0
16020204;0;;0
2011053;0;;0
2010421;0;;0
11039076;0;;0
11030956;1;;0
11030222;0;;0
11030030;0;;0
11039074;0;;0
11040068;0;;0
11040066;0;;0
11020502;0;;0
11020532;0;;0
11020458;0;;0
11060099;0;;0
11020336;0;;0
11020090;0;;0
11020113;0;;0
11010284;0;;0
11010289;0;;0
11040404;0;;0
11080084;2;;0
15030007;3;;0
11050126;3;;0
11040184;0;;0
11040186;0;;0
110205758;0;;0
11020637;0;;0
5020019;0;;0
1011094;23;;0
1010206;1;;0
2010824;0;;0
18020303;0;;0
3040050;0;;0
16020508;0;;0
16020522;0;;0
2010062;0;;0
13020978;12;;0
2010450;0;;0
2030057;0;;0
12030000;0;;0
1010623;0;;0
15020240;0;;0
5010006;1;;0
11030737;0;;0
21030050;0;;0
21030054;0;;0
21030325;0;;0
21030498;1;;0
2030038;0;;0
6040012;41;;0
6040020;79;;0
11050124;0;;0
11050125;0;;0
16070051;0;;0
8030131;0;;0
18020367;0;;0
10030038;0;;0
1011811;0;;0
14040240;10;;0
14040241;7;;0
14040243;11;;0
15030034;11;;0
16020560;0;;0
16070055;1;;0
18020186;0;;0
21030511;0;;0
1020030;49;;0
1020634;0;;0
13010297;0;;0
1010143;0;;0
1010145;0;;0
18020217;0;;0
18020187;0;;0
18020371;0;;0
11070139;0;;0
11070018;0;;0
1050048;27;;0
11070012;0;;0
13020770;0;;0
13010379;6;;0
13020527;4;;0
13010380;3;;0
13010381;4;;0
13020176;8;;0
13010382;0;;0
13010383;0;;0
13010385;0;;0
13010386;0;;0
13010387;0;;0
13010388;2;;0
13010389;1;;0
13010390;2;;0
13010391;3;;0
13010392;0;;0
13020980;0;;0
13020981;0;;0
13020982;2;;0
13020983;2;;0
13020984;4;;0
13020985;2;;0
13020986;0;;0
13020987;2;;0
13020988;3;;0
13020989;1;;0
13020990;1;;0
13020991;1;;0
13020992;1;;0
13020993;0;;0
13020994;0;;0
13020995;0;;0
13020996;0;;0
13020997;0;;0
11050107;0;;0
2010082;0;;0
21030009;0;;0
2011054;0;;0
2010212;0;;0
10010021;0;;0
1011813;12;;0
1011814;0;;0
18040303;6;;0
18040304;8;;0
18040305;0;;0
8050074;0;;0
1011812;0;;0
1011120;0;;0
1011809;0;;0
15020012;0;;0
4040056;0;;0
16020480;0;;0
1011815;0;;0
21040074;0;;0
1010210;0;;0
1010664;0;;0
1011441;0;;0
13020920;0;;0
2011056;0;;0
1010429;3;;0
2011057;0;;0
1011816;0;;0
16020561;0;;0
16020562;0;;0
3030059;0;;0
11031152;0;;0
11039073;1;;0
18060033;0;;0
18060034;0;;0
18060035;2;;0
18060036;2;;0
18060037;0;;0
18020261;0;;0
18020262;0;;0
18020188;0;;0
2011058;0;;0
18020233;0;;0
1011819;6;;0
13021000;0;;0
13021001;0;;0
13010393;0;;0
13021002;0;;0
13021003;0;;0
13010394;0;;0
13010395;0;;0
13021007;4;;0
13020999;5;;0
13021006;10;;0
11010250;0;;0
11031116;3;;0
13020603;11;;0
11080098;0;;0
16060104;0;;0
1011820;10;;0
1011818;11;;0
1011817;15;;0
1010799;72;;0
1011702;0;;0
1030059;0;;0
11030710;0;;0
11031128;1;;0
11031129;0;;0
11031130;0;;0
1050012;0;;0
21030234;0;;0
1020821;8;;0
1020820;0;;0
1010267;0;;0
4050013;0;;0
18070013;0;;0
18020050;30;;0
1020822;0;;0
7010149;0;;0
7010148;0;;0
16020463;0;;0
11020326;1;;0
13010398;1;;0
4030022;0;;0
8030147;0;;0
2011059;0;;0
2010232;0;;0
18020207;0;;0
1011585;0;;0
11050563;0;;0
11050564;1;;0
2011060;0;;0
13010171;0;;0
13020208;2;;0
13020209;0;;0
13020210;2;;0
13020518;2;;0
11050558;0;;0
11050557;0;;0
11050559;0;;0
11050560;0;;0
11050561;0;;0
11050562;0;;0
4050116;0;;0
4050115;0;;0
18020372;0;;0
18040307;0;;0
5020043;0;;0
2010661;30;;0
1020680;0;;0
1020771;0;;0
1020823;0;;0
1020824;0;;0
1011087;24;;0
1011085;23;;0
1011825;0;;0
1011824;0;;0
1010639;2;;0
1010893;5;;0
2011048;0;;0
2011062;0;;0
1011002;0;;0
11060120;0;;0
11060126;0;;0
11060000;0;;0
11060019;0;;0
1020339;0;;0
1011243;0;;0
1011242;0;;0
1010067;0;;0
1020825;7;;0
11040206;0;;0
11040340;0;;0
11030124;0;;0
6030033;0;;0
5020097;0;;0
1011826;6;;0
18010008;12;;0
5020058;0;;0
11010301;0;;0
8030135;10;;0
18030082;0;;0
5030052;0;;0
21030040;5;;0
21030181;0;;0
21030383;0;;0
21030510;5;;0
17020005;1;;0
5020039;0;;0
5030004;0;;0
2030167;0;;0
2020006;0;;0
8030100;0;;0
8030170;1;;0
8030171;0;;0
8030172;0;;0
3080173;1;;0
3080174;0;;0
2010420;0;;0
21030513;1;;0
1010396;0;;0
16020174;4;;0
2011063;0;;0
2011064;0;;0
18020245;35;;0
8010055;2;;0
1050004;0;;0
16020182;0;;0
2011066;0;;0
2011068;24;;0
2011069;0;;0
2010015;0;;0
13021015;0;;0
11010314;3;;0
13021013;0;;0
4040037;0;;0
1020384;6;;0
11020711;0;;0
6020029;3;;0
6040052;0;;0
11010351;1;;0
11010352;0;;0
11010353;0;;0
11010354;0;;0
11010355;0;;0
11010356;0;;0
1011827;0;;0
1011829;0;;0
1011830;0;;0
2011070;6;;0
2011071;10;;0
1011808;4;;0
18030163;0;;0
18040308;0;;0
3030022;1;;0
16060020;1;;0
16060021;0;;0
5020006;0;;0
2010237;0;;0
4040062;5;;0
4040063;5;;0
4040064;5;;0
4040065;0;;0
11010300;0;;0
3020034;0;;0
2011073;0;;0
8030091;0;;0
21030512;0;;0
8050011;20;;0
13010046;0;;0
13020055;0;;0
11010361;1;;0
11010357;0;;0
11010358;0;;0
11010359;0;;0
11010360;0;;0
1020658;0;;0
15010047;0;;0
2030052;0;;0
5020081;0;;0
5030039;0;;0
1030053;0;;0
8030139;0;;0
8030140;0;;0
8030087;0;;0
11010296;0;;0
1011831;18;;0
23020271;0;;0
15020244;0;;0
15020245;1;;0
15020246;2;;0
11010304;0;;0
11030820;0;;0
11020013;0;;0
11020093;0;;0
12030004;0;;0
13021016;0;;0
6010028;0;;0
16060105;0;;0
1011832;0;;0
15020247;2;;0
110205674;0;;0
110205670;0;;0
110205671;0;;0
11020712;0;;0
11040194;0;;0
11040405;2;;0
11040406;0;;0
11040407;0;;0
11020713;0;;0
11020714;0;;0
110205692;0;;0
11020559;0;;0
110205694;0;;0
110205695;0;;0
11031131;0;;0
11031132;0;;0
11031133;1;;0
11031134;0;;0
11040175;0;;0
11020715;0;;0
16030105;0;;0
11060225;0;;0
11060226;0;;0
11060227;0;;0
11060228;0;;0
11060229;0;;0
11060230;0;;0
11060231;0;;0
11060232;0;;0
11060233;0;;0
11060234;0;;0
11060235;2;;0
11020716;0;;0
11020717;0;;0
11020718;0;;0
17040027;0;;0
6040053;3;;0
6020030;18;;0
11080024;0;;0
11080081;0;;0
16020063;2;;0
1010958;0;;0
21030910;13;;0
21030515;0;;0
2020064;0;;0
2020065;0;;0
17030013;0;;0
17030014;0;;0
17030015;1;;0
1011834;0;;0
1011833;0;;0
21040095;0;;0
21040281;0;;0
18040173;0;;0
10010065;0;;0
11020332;0;;0
8030072;37;;0
13021017;0;;0
15030033;1;;0
13021018;0;;0
11030477;4;;0
5020099;0;;0
11030326;0;;0
11010362;0;;0
2010913;0;;0
4040066;0;;0
4030009;0;;0
4010056;0;;0
1011835;0;;0
1010290;0;;0
2011078;0;;0
15020239;0;;0
15030108;0;;0
2011055;0;;0
11050120;0;;0
13010231;3;;0
4030057;0;;0
3040078;0;;0
18030022;2;;0
11030430;0;;0
11040329;0;;0
11040345;0;;0
11040330;0;;0
11030130;0;;0
11040168;0;;0
7010109;0;;0
16060055;0;;0
16060069;2;;0
16060106;0;;0
2020015;43;;0
1010533;20;;0
11010007;24;;0
11010283;0;;0
1010364;0;;0
1011040;0;;0
2011077;0;;0
13020145;1;;0
13020441;0;;0
11020726;0;;0
13010400;0;;0
12040030;0;;0
18040309;0;;0
18040310;0;;0
18040311;0;;0
1011840;0;;0
8030033;0;;0
2011079;0;;0
1020556;0;;0
11060070;0;;0
11060095;0;;0
11040104;0;;0
11040292;0;;0
11031001;0;;0
11020493;0;;0
11030328;8;;0
11010067;3;;0
2011065;0;;0
1011700;4;;0
16070109;0;;0
8060022;4;;0
11030764;0;;0
11030146;0;;0
4010026;0;;0
13010926;0;;0
13020602;9;;0
10040024;0;;0
2030168;0;;0
2030169;0;;0
2030170;0;;0
1011821;0;;0
130205765;11;;0
3010007;0;;0
1010443;8;;0
2011074;0;;0
16020149;0;;0
2011076;0;;0
18020375;60;;0
18020376;115;;0
4030030;0;;0
1010484;0;;0
15020248;0;;0
2011080;0;;0
8020053;0;;0
19030008;0;;0
10040308;1;;0
11050565;0;;0
1020827;0;;0
1020826;0;;0
1011839;0;;0
6020031;0;;0
2011082;0;;0
2011083;0;;0
2011085;0;;0
2011084;35;;0
2010260;0;;0
2010411;0;;0
21030187;0;;0
21030514;0;;0
11030496;0;;0
11040001;0;;0
11020204;0;;0
13020048;0;;0
2010819;0;;0
18010023;0;;0
18010024;0;;0
18040202;0;;0
1011845;0;;0
1011767;0;;0
1011837;1;;0
4020039;0;;0
16060068;0;;0
18020378;1;;0
18020379;0;;0
18020377;0;;0
11030121;0;;0
10040199;0;;0
10040005;16;;0
10040028;1;;0
10050027;209;;0
1011448;0;;0
1011113;0;;0
1010358;0;;0
1010326;0;;0
18030107;0;;0
1020831;30;;0
2010475;0;;0
10040071;8;;0
10040066;7;;0
10040069;10;;0
11050699;0;;0
10050001;0;;0
18010021;0;;0
1020832;0;;0
1020833;35;;0
1020834;31;;0
1010050;0;;0
1011843;0;;0
7020011;0;;0
8010032;1;;0
13021020;0;;0
1010418;0;;0
1020835;19;;0
1011481;0;;0
1011256;5;;0
15020015;0;;0
15020016;2;;0
1011846;0;;0
11020633;2;;0
11040408;0;;0
11020349;0;;0
11020471;0;;0
11030150;1;;0
11020110;0;;0
11020727;0;;0
11040128;0;;0
11031135;0;;0
13010098;0;;0
2010397;18;;0
2010325;0;;0
13020928;0;;0
4040061;0;;0
3020042;0;;0
11060114;0;;0
11020141;0;;0
11020034;0;;0
11020710;0;;0
11020481;0;;0
11020728;0;;0
11040189;0;;0
11020639;0;;0
11050178;0;;0
13020815;0;;0
21030517;11;;0
17010055;9;;0
16020065;1;;0
16020570;12;;0
16020472;11;;0
16020036;11;;0
1020829;11;;0
1020837;11;;0
13020467;0;;0
13020452;0;;0
8050091;0;;0
11020095;0;;0
11050566;0;;0
13010401;8;;0
4050031;0;;0
1020836;17;;0
13020668;0;;0
21030318;5;;0
16060107;0;;0
11031136;0;;0
11050083;0;;0
11050567;0;;0
11050568;0;;0
11050202;0;;0
5030065;0;;0
8030035;0;;0
21030385;0;;0
1030003;0;;0
1020838;24;;0
1020839;0;;0
15030059;0;;0
23020099;8;;0
23020088;0;;0
23020272;1;;0
23020300;3;;0
23020274;0;;0
23020275;0;;0
23020276;0;;0
23020277;3;;0
